"","video_id","cloneset_id","cloneset_video_count","cloneset_scraping_count","capture_time","video_published_date","video_updated_date","video_keyword_count","video_category_count","video_duration","video_viewcount","video_favourite_count","video_rating_count","video_rating_min","video_rating_max","video_rating_average","video_comments_count","like_count","dislike_count","uploader_id","uploader_followers_count","uploader_video_count","uploader_contacts_count","uploader_total_viewcount","uploader_age","max_quality","video_age"
"4266","tS8pjB1K24g",29,45,1,"2011-04-19T00:09:56-06:00","2008-09-14T01:58:13.000Z","2011-04-17T17:35:16.000Z",6,1,283,126667,284,97,1,5,4.876289,51,94.00000825,2.99999175000001,"aoswdi",49,75,1,723129,26.9357713012809,1,946.924803240741
"4267","tS8pjB1K24g",29,45,2,"2011-04-26T00:14:45-06:00","2008-09-14T01:58:13.000Z","2011-04-23T00:15:59.000Z",6,1,283,128877,288,98,1,5,4.877551,51,94.9999995,3.00000049999998,"aoswdi",49,75,1,733395,26.9357713012809,1,953.928148148148
"4271","TsZdXNUYihU",14,71,0,"2010-12-13T22:41:15-06:00","2010-07-18T06:02:25.000Z","2010-10-05T00:55:28.000Z",10,1,151,641,4,2,1,5,5,1,2,0.1,"JustTrailers1",23,68,11,96393,27.1078534031414,4,148.735300925926
"4272","TsZdXNUYihU",14,71,1,"2010-12-21T22:16:08-06:00","2010-07-18T06:02:25.000Z","2010-10-05T00:55:28.000Z",10,1,151,652,4,2,1,5,5,1,2,0.1,"JustTrailers1",23,68,11,101976,27.1078534031414,4,156.717858796296
"4273","TsZdXNUYihU",14,71,2,"2010-12-29T00:09:12-06:00","2010-07-18T06:02:25.000Z","2010-10-05T00:55:28.000Z",10,1,151,653,4,2,1,5,5,1,2,0.1,"JustTrailers1",23,68,11,105919,27.1078534031414,4,163.796377314815
"4274","ttHt9LP9oiM",21,31,0,"2011-04-15T00:06:17-06:00","2007-02-23T19:06:03.000Z","2010-08-27T18:55:31.000Z",4,1,274,12956,22,10,1,5,4.6,6,9,1,"venkateshchavan",117,7,0.1,1301360,26.9357713012809,1,1511.1668287037
"4275","ttHt9LP9oiM",21,31,1,"2011-04-22T00:12:07-06:00","2007-02-23T19:06:03.000Z","2010-08-27T18:55:31.000Z",4,1,274,12963,22,10,1,5,4.6,6,9,1,"venkateshchavan",117,7,0.1,1301454,26.9357713012809,1,1518.17087962963
"4276","ttHt9LP9oiM",21,31,2,"2011-04-29T00:17:58-06:00","2007-02-23T19:06:03.000Z","2010-08-27T18:55:31.000Z",4,1,274,12969,22,10,1,5,4.6,6,9,1,"venkateshchavan",117,7,0.1,1301559,26.9357713012809,1,1525.17494212963
"4277","TtQRDCRYduI",37,50,0,"2011-04-22T08:02:10-06:00","2008-07-01T18:45:19.000Z","2011-04-08T00:46:09.000Z",11,1,149,257,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"CineFlip",198,273,22,2989328,26,1,1024.55336805556
"4278","TtQRDCRYduI",37,50,1,"2011-04-29T08:07:18-06:00","2008-07-01T18:45:19.000Z","2011-04-08T00:46:09.000Z",11,1,149,257,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"CineFlip",201,273,22,3003292,26,1,1031.55693287037
"4279","TtQRDCRYduI",37,50,2,"2011-05-06T08:11:10-06:00","2008-07-01T18:45:19.000Z","2011-04-08T00:46:09.000Z",11,1,149,257,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"CineFlip",203,273,22,3016142,26,1,1038.55961805556
"4280","tTSNE7cGmaY",25,84,0,"2011-04-21T08:07:43-06:00","2009-03-27T08:26:22.000Z","2011-03-11T16:49:29.000Z",4,1,367,5868,6,3,1,5,5,0.1,3,0.1,"srohii",0.1,3,0.1,6056,37,1,754.945381944444
"4281","tTSNE7cGmaY",25,84,1,"2011-04-28T08:16:20-06:00","2009-03-27T08:26:22.000Z","2011-03-11T16:49:29.000Z",4,1,367,5893,6,3,1,5,5,0.1,3,0.1,"srohii",0.1,3,0.1,6083,37,1,761.951365740741
"4282","tTSNE7cGmaY",25,84,2,"2011-05-05T08:23:26-06:00","2009-03-27T08:26:22.000Z","2011-03-11T16:49:29.000Z",4,1,367,5913,6,3,1,5,5,0.1,3,0.1,"srohii",0.1,3,0.1,6106,37,1,768.956296296296
"4283","tV4-9YZNjd4",15,22,0,"2010-12-21T22:27:06-06:00","2010-01-22T02:38:16.000Z","2010-12-11T18:41:05.000Z",16,1,224,28029,64,19,1,5,5,18,19,0.1,"xAshelx",40,30,10,349093,27,2,333.825578703704
"4284","tV4-9YZNjd4",15,22,1,"2010-12-29T00:17:36-06:00","2010-01-22T02:38:16.000Z","2010-12-27T00:24:55.000Z",16,1,224,28729,65,20,1,5,5,18,20,0.1,"xAshelx",41,30,12,355714,27,2,340.902314814815
"4285","tV4-9YZNjd4",15,22,2,"2011-01-05T00:21:05-06:00","2010-01-22T02:38:16.000Z","2010-12-31T20:44:55.000Z",16,1,224,29338,65,21,1,5,5,18,21,0.1,"xAshelx",42,30,12,362756,27,2,347.904733796296
"4286","TvclLTEuKW4",20,99,0,"2011-03-17T00:05:14-06:00","2008-03-25T14:51:22.000Z","2010-09-24T10:49:05.000Z",3,1,173,3834,6,1,1,5,5,3,1,0.1,"waqarchouhan2008",26,6,0.1,481103,22,1,1086.38462962963
"4287","TvclLTEuKW4",20,99,1,"2011-03-24T00:15:28-06:00","2008-03-25T14:51:22.000Z","2010-09-24T10:49:05.000Z",3,1,173,3839,6,1,1,5,5,3,1,0.1,"waqarchouhan2008",26,6,0.1,481760,22,1,1093.39173611111
"4288","TvclLTEuKW4",20,99,2,"2011-03-31T00:26:28-06:00","2008-03-25T14:51:22.000Z","2010-09-24T10:49:05.000Z",3,1,173,3844,6,1,1,5,5,3,1,0.1,"waqarchouhan2008",26,6,0.1,482323,22,1,1100.35770833333
"4289","tvEetobZPfM",10,22,0,"2011-04-20T08:02:14-06:00","2009-10-25T14:18:17.000Z","2011-03-21T16:54:18.000Z",3,1,310,1629,5,0.1,NA,NA,0.1,0.1,0.1,0.1,"desigujju222",15,108,0.1,270646,28,1,541.6971875
"4290","tvEetobZPfM",10,22,1,"2011-04-27T08:05:32-06:00","2009-10-25T14:18:17.000Z","2011-03-21T16:54:18.000Z",3,1,310,1675,5,0.1,NA,NA,0.1,0.1,0.1,0.1,"desigujju222",16,108,0.1,291397,28,1,548.699479166667
"4291","tvEetobZPfM",10,22,2,"2011-05-04T08:09:14-06:00","2009-10-25T14:18:17.000Z","2011-03-21T16:54:18.000Z",3,1,310,1698,5,0.1,NA,NA,0.1,0.1,0.1,0.1,"desigujju222",17,108,0.1,307611,28,1,555.702048611111
"4292","tW3ZeIrH-N8",16,51,0,"2011-04-12T00:05:37-06:00","2011-03-30T21:57:22.000Z","2011-04-03T16:44:02.000Z",34,1,296,50,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"akki34241",19,289,129,66005,21,4,12.0890625
"4293","tW3ZeIrH-N8",16,51,1,"2011-04-19T00:10:43-06:00","2011-03-30T21:57:22.000Z","2011-04-03T16:44:02.000Z",34,1,296,67,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"akki34241",21,291,133,69804,21,4,19.0926041666667
"4294","tW3ZeIrH-N8",16,51,2,"2011-04-26T00:17:12-06:00","2011-03-30T21:57:22.000Z","2011-04-03T16:44:02.000Z",34,1,296,87,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"akki34241",22,305,143,73364,21,4,26.0971064814815
"4295","TwXCztNWWGY",29,45,0,"2011-04-12T00:04:29-06:00","2008-03-05T08:28:27.000Z","2011-04-09T14:39:28.000Z",6,1,242,16349,11,7,1,5,3.857143,3,5.00000025,1.99999975,"immy143399",34,119,16,778367,26.9357713012809,1,1132.60835648148
"4296","TwXCztNWWGY",29,45,1,"2011-04-19T00:09:32-06:00","2008-03-05T08:28:27.000Z","2011-04-09T14:39:28.000Z",6,1,242,16436,11,7,1,5,3.857143,3,5.00000025,1.99999975,"immy143399",34,119,16,779143,26.9357713012809,1,1139.61186342593
"4297","TwXCztNWWGY",29,45,2,"2011-04-26T00:14:21-06:00","2008-03-05T08:28:27.000Z","2011-04-09T14:39:28.000Z",6,1,242,16538,11,7,1,5,3.857143,3,5.00000025,1.99999975,"immy143399",34,119,16,779871,26.9357713012809,1,1146.61520833333
"4298","Tx1XIm6q4r4",34,30,0,"2010-11-15T08:51:45-06:00","2007-03-24T06:32:49.000Z","2010-11-15T14:48:01.000Z",9,1,126,90476278,674999,411236,1,5,4.826309,222484,393379,17857,"NeilCicierega",292232,107,15,192687166,24,2,1332.09648148148
"4299","Tx1XIm6q4r4",34,30,1,"2010-11-22T09:13:47-06:00","2007-03-24T06:32:49.000Z","2010-11-22T15:12:46.000Z",9,1,126,91365460,679030,416518,1,5,4.8274746,223923,398553,17965,"NeilCicierega",294719,107,15,194468923,24,2,1339.11178240741
"4300","Tx1XIm6q4r4",34,30,2,"2010-12-13T22:25:55-06:00","2007-03-24T06:32:49.000Z","2010-12-14T04:17:44.000Z",9,1,126,93353232,688017,428733,1,5,4.8297777,227673,410488,18245,"NeilCicierega",303176,108,15,199087781,24,2,1360.661875
"4301","TXgUn1Y_Fz8",37,50,0,"2011-04-22T08:01:10-06:00","2008-05-03T22:30:54.000Z","2011-04-15T14:03:10.000Z",18,1,153,15964,70,45,1,5,5,40,45,0.1,"JarretCoyleTutorials",3,3,2,22098,21,2,1083.39601851852
"4302","TXgUn1Y_Fz8",37,50,1,"2011-04-29T08:06:09-06:00","2008-05-03T22:30:54.000Z","2011-04-15T14:03:10.000Z",18,1,153,15970,70,45,1,5,5,40,45,0.1,"JarretCoyleTutorials",3,3,2,22166,21,2,1090.39947916667
"4303","TXgUn1Y_Fz8",37,50,2,"2011-05-06T08:11:08-06:00","2008-05-03T22:30:54.000Z","2011-04-15T14:03:10.000Z",18,1,153,15971,70,45,1,5,5,40,45,0.1,"JarretCoyleTutorials",3,3,2,22200,21,2,1097.40293981481
"4304","txm1Hrcw1Bs",40,83,0,"2011-01-24T20:48:22-06:00","2010-10-01T05:16:49.000Z","2011-01-21T05:06:16.000Z",44,1,141,8598,4,6,1,5,5,4,6,0.1,"primeeronline",16,106,29,210376,28,5,115.688576388889
"4305","txm1Hrcw1Bs",40,83,1,"2011-01-31T20:56:20-06:00","2010-10-01T05:16:49.000Z","2011-01-26T14:26:43.000Z",44,1,141,11140,4,7,1,5,5,5,7,0.1,"primeeronline",18,110,30,227342,28,5,122.694108796296
"4306","txm1Hrcw1Bs",40,83,2,"2011-02-07T21:00:50-06:00","2010-10-01T05:16:49.000Z","2011-02-04T12:27:35.000Z",44,1,141,12871,5,8,1,5,5,7,8,0.1,"primeeronline",21,110,31,243350,28,5,129.697233796296
"4307","TYOYWnfKxYs",26,44,0,"2011-04-16T00:47:05-06:00","2010-12-02T02:13:33.000Z","2010-12-02T05:00:24.000Z",35,1,143,152,0.1,1,1,5,5,0.1,1,0.1,"FILMgr",247,696,187,1357957,46,5,134.898287037037
"4308","TYOYWnfKxYs",26,44,1,"2011-04-23T00:51:05-06:00","2010-12-02T02:13:33.000Z","2010-12-02T05:00:24.000Z",35,1,143,154,0.1,1,1,5,5,0.1,1,0.1,"FILMgr",257,712,194,1397805,46,5,141.901064814815
"4309","TYOYWnfKxYs",26,44,2,"2011-04-30T00:57:05-06:00","2010-12-02T02:13:33.000Z","2010-12-02T05:00:24.000Z",35,1,143,165,0.1,1,1,5,5,0.1,1,0.1,"FILMgr",263,717,199,1437995,46,5,148.905231481481
"4310","TYprGTpImr8",25,84,0,"2011-04-21T08:09:30-06:00","2008-11-14T12:01:56.000Z","2011-01-19T20:06:07.000Z",1,1,347,3793,14,3,1,5,5,1,3,0.1,"deenujha114",1,2,1,18245,24,2,887.796921296296
"4311","TYprGTpImr8",25,84,1,"2011-04-28T08:17:43-06:00","2008-11-14T12:01:56.000Z","2011-01-19T20:06:07.000Z",1,1,347,3844,15,3,1,5,5,1,3,0.1,"deenujha114",1,2,1,18383,24,2,894.802627314815
"4312","TYprGTpImr8",25,84,2,"2011-05-05T08:27:30-06:00","2008-11-14T12:01:56.000Z","2011-01-19T20:06:07.000Z",1,1,347,3872,15,3,1,5,5,1,3,0.1,"deenujha114",1,2,1,18520,24,2,901.809421296296
"4313","tZlifxomMOI",5,27,0,"2011-04-20T08:00:23-06:00","2009-10-08T18:36:28.000Z","2010-03-15T16:02:44.000Z",2,1,147,68,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"Surrogatez",1,6,33,1975,24,2,558.558275462963
"4314","tZlifxomMOI",5,27,1,"2011-04-27T08:03:22-06:00","2009-10-08T18:36:28.000Z","2010-03-15T16:02:44.000Z",2,1,147,68,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"Surrogatez",1,6,33,1975,24,2,565.560347222222
"4315","tZlifxomMOI",5,27,2,"2011-05-04T08:06:21-06:00","2009-10-08T18:36:28.000Z","2010-03-15T16:02:44.000Z",2,1,147,68,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"Surrogatez",1,6,33,1975,24,2,572.562418981482
"4316","Tzs-WJyRYWg",19,72,0,"2011-02-21T00:01:04-06:00","2010-09-16T21:47:40.000Z","2010-12-17T13:29:37.000Z",3,1,284,9544,11,5,1,5,5,0.1,5,0.1,"gargpunjabi",5,30,3,33447,25,2,157.134305555556
"4317","Tzs-WJyRYWg",19,72,1,"2011-02-28T00:07:52-06:00","2010-09-16T21:47:40.000Z","2011-02-21T07:04:13.000Z",3,1,284,9596,10,5,1,5,5,0.1,5,0.1,"gargpunjabi",5,30,3,34290,25,2,164.139027777778
"4318","Tzs-WJyRYWg",19,72,2,"2011-03-07T00:15:45-06:00","2010-09-16T21:47:40.000Z","2011-02-21T07:04:13.000Z",3,1,284,9633,10,5,1,5,5,0.1,5,0.1,"gargpunjabi",6,30,3,35092,25,2,171.144502314815
"4319","u-SDtnbqkRk",16,51,0,"2011-04-12T00:05:39-06:00","2007-01-12T23:06:07.000Z","2011-04-01T11:11:28.000Z",9,1,278,45208,138,52,1,5,4.8461537,17,49.9999981,2.00000189999999,"marjon7",39,14,13,822335,26.9357713012809,2,1549.99967592593
"4320","u-SDtnbqkRk",16,51,1,"2011-04-19T00:11:45-06:00","2007-01-12T23:06:07.000Z","2011-04-01T11:11:28.000Z",9,1,278,45529,139,52,1,5,4.8461537,17,49.9999981,2.00000189999999,"marjon7",39,14,13,828241,26.9357713012809,2,1557.00391203704
"4321","u-SDtnbqkRk",16,51,2,"2011-04-26T00:17:35-06:00","2007-01-12T23:06:07.000Z","2011-04-01T11:11:28.000Z",9,1,278,45813,139,52,1,5,4.8461537,18,49.9999981,2.00000189999999,"marjon7",39,14,13,835069,26.9357713012809,2,1564.00796296296
"4322","u39EkaO8xeA",18,101,0,"2011-03-10T00:05:27-06:00","2008-11-29T15:09:57.000Z","2010-10-27T12:56:36.000Z",2,1,469,4145,17,6,1,5,5,0.1,6,0.1,"mina2008lina",223,349,935,1624297,29,2,830.371875
"4323","u39EkaO8xeA",18,101,1,"2011-03-17T00:16:03-06:00","2008-11-29T15:09:57.000Z","2010-10-27T12:56:36.000Z",2,1,469,4153,17,6,1,5,5,0.1,6,0.1,"mina2008lina",228,349,935,1657174,29,2,837.379236111111
"4324","u39EkaO8xeA",18,101,2,"2011-03-24T00:27:00-06:00","2008-11-29T15:09:57.000Z","2010-10-27T12:56:36.000Z",2,1,469,4158,17,6,1,5,5,0.1,6,0.1,"mina2008lina",235,349,937,1689961,29,2,844.386840277778
"4325","u3EdPGn99eg",19,72,0,"2011-02-21T00:03:01-06:00","2010-12-28T02:37:00.000Z","2011-02-21T03:25:46.000Z",45,1,305,13474,122,49,1,5,5,6,49,0.1,"PremGatha1080p",5518,93,246,2124406,41,5,54.8930671296296
"4326","u3EdPGn99eg",19,72,1,"2011-02-28T00:09:44-06:00","2010-12-28T02:37:00.000Z","2011-02-27T17:16:16.000Z",45,1,305,16198,135,52,1,5,5,7,52,0.1,"PremGatha1080p",5730,93,257,2284134,41,5,61.8977314814815
"4327","u3EdPGn99eg",19,72,2,"2011-03-07T00:17:00-06:00","2010-12-28T02:37:00.000Z","2011-03-05T23:32:49.000Z",45,1,305,18414,142,53,1,5,5,7,53,0.1,"PremGatha1080p",5961,96,271,2456124,41,5,68.9027777777778
"4328","U3K4ojTPjwQ",10,22,0,"2011-04-20T08:02:24-06:00","2010-01-05T06:41:35.000Z","2011-03-21T16:54:20.000Z",6,1,310,1523,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"treefalldown",5,102,0.1,69139,20,1,470.014456018519
"4329","U3K4ojTPjwQ",10,22,1,"2011-04-27T08:05:50-06:00","2010-01-05T06:41:35.000Z","2011-03-21T16:54:20.000Z",6,1,310,1573,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"treefalldown",6,102,0.1,70930,20,1,477.016840277778
"4330","U3K4ojTPjwQ",10,22,2,"2011-05-04T08:08:47-06:00","2010-01-05T06:41:35.000Z","2011-03-21T16:54:20.000Z",6,1,310,1620,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"treefalldown",6,102,0.1,72795,20,1,484.018888888889
"4331","U3lNYxzQiV4",18,101,0,"2011-03-10T00:07:00-06:00","2009-06-23T21:49:34.000Z","2011-01-08T18:57:50.000Z",2,1,471,48012,55,17,1,5,5,2,17,0.1,"musicsomnath",20,1,0.1,48029,48,1,624.137106481482
"4332","U3lNYxzQiV4",18,101,1,"2011-03-17T00:16:30-06:00","2009-06-23T21:49:34.000Z","2011-03-15T23:09:45.000Z",2,1,471,48905,56,17,1,5,5,2,17,0.1,"musicsomnath",22,1,0.1,48929,49,1,631.143703703704
"4333","U3lNYxzQiV4",18,101,2,"2011-03-24T00:24:56-06:00","2009-06-23T21:49:34.000Z","2011-03-21T23:06:17.000Z",2,1,471,49785,55,17,1,5,5,2,17,0.1,"musicsomnath",23,1,0.1,49785,49,1,638.149560185185
"4334","U4fQR5SgwIs",1,42,0,"2010-11-15T08:48:18-06:00","2009-09-29T03:39:27.000Z","2010-08-26T15:23:40.000Z",6,1,108,495,1,1,1,5,5,4,1,0.1,"andresspideronline",29,195,57,267179,27.1078534031414,2,412.256145833333
"4335","U4fQR5SgwIs",1,42,1,"2010-11-22T09:10:05-06:00","2009-09-29T03:39:27.000Z","2010-08-26T15:23:40.000Z",6,1,108,496,1,1,1,5,5,4,1,0.1,"andresspideronline",31,198,57,272058,27.1078534031414,2,419.271273148148
"4336","U4fQR5SgwIs",1,42,2,"2010-12-13T22:21:48-06:00","2009-09-29T03:39:27.000Z","2010-08-26T15:23:40.000Z",6,1,108,496,1,1,1,5,5,4,1,0.1,"andresspideronline",31,199,58,284670,27.1078534031414,2,440.821076388889
"4337","u4pVJGPHIPM",10,22,0,"2011-04-20T08:02:47-06:00","2010-11-07T19:54:09.000Z","2011-04-17T20:24:52.000Z",22,1,318,111616,35,15,1,5,4.733333,2,13.99999875,1.00000125,"B0llywood",50,17,0.1,846031,25,1,163.464328703704
"4338","u4pVJGPHIPM",10,22,1,"2011-04-27T08:06:02-06:00","2010-11-07T19:54:09.000Z","2011-04-23T06:27:59.000Z",22,1,318,121513,38,16,1,5,4.75,2,15,1,"B0llywood",54,17,0.1,923352,25,1,170.466585648148
"4339","u4pVJGPHIPM",10,22,2,"2011-05-04T08:09:00-06:00","2010-11-07T19:54:09.000Z","2011-05-02T12:30:28.000Z",22,1,318,132225,44,17,1,5,4.529412,2,15.000001,1.999999,"B0llywood",60,17,0.1,1000566,25,1,177.468645833333
"4340","U5-QuU7au7s",19,72,0,"2011-02-21T00:04:52-06:00","2010-10-22T15:19:26.000Z","2011-02-08T16:49:53.000Z",3,1,291,1257,1,2,1,5,5,1,2,0.1,"vj2freak",2,4,0.1,15746,20,2,121.406550925926
"4341","U5-QuU7au7s",19,72,1,"2011-02-28T00:09:35-06:00","2010-10-22T15:19:26.000Z","2011-02-08T16:49:53.000Z",3,1,291,1286,1,2,1,5,5,1,2,0.1,"vj2freak",2,4,0.1,15909,20,2,128.409826388889
"4342","U5-QuU7au7s",19,72,2,"2011-03-07T00:16:47-06:00","2010-10-22T15:19:26.000Z","2011-02-08T16:49:53.000Z",3,1,291,1326,1,2,1,5,5,1,2,0.1,"vj2freak",2,4,0.1,16076,20,2,135.414826388889
"4343","U5iM9YSs0Q8",31,20,0,"2010-11-15T08:54:22-06:00","2010-06-15T23:08:13.000Z","2010-11-12T16:35:09.000Z",2,1,59,88136,723,1480,1,5,4.910811,788,1447,33,"macworld",14156,351,49,4980596,32,4,152.448715277778
"4344","U5iM9YSs0Q8",31,20,1,"2010-11-22T09:16:43-06:00","2010-06-15T23:08:13.000Z","2010-11-18T08:51:11.000Z",2,1,59,88529,725,1484,1,5,4.9110513,791,1451,33,"macworld",14216,352,49,5014696,33,4,159.464236111111
"4345","U5iM9YSs0Q8",31,20,2,"2010-12-13T22:29:11-06:00","2010-06-15T23:08:13.000Z","2010-12-13T23:49:32.000Z",2,1,59,90025,726,1498,1,5,4.9118824,799,1465,33,"macworld",14423,355,49,5120021,33,4,181.014560185185
"4346","u5ZOKZM0B4Q",13,25,0,"2011-04-21T00:05:15-06:00","2010-12-05T14:35:22.000Z","2011-04-20T17:47:48.000Z",11,1,280,3326,20,7,1,5,5,4,7,0.1,"madhokmate",28,266,2,213368,16,4,136.354085648148
"4347","u5ZOKZM0B4Q",13,25,1,"2011-04-28T00:09:13-06:00","2010-12-05T14:35:22.000Z","2011-04-20T17:47:48.000Z",11,1,280,3549,20,7,1,5,5,4,7,0.1,"madhokmate",29,266,2,226752,16,4,143.356840277778
"4348","u5ZOKZM0B4Q",13,25,2,"2011-05-05T00:13:14-06:00","2010-12-05T14:35:22.000Z","2011-04-30T05:59:47.000Z",11,1,280,3834,20,7,1,5,5,4,7,0.1,"madhokmate",30,266,2,239325,16,4,150.35962962963
"4349","U6V4ceZZpos",37,50,0,"2011-04-22T08:03:44-06:00","2009-01-29T01:54:09.000Z","2010-12-09T20:44:33.000Z",25,1,150,947,3,4,1,5,5,0.1,4,0.1,"FilmTeaser",61,216,1,698842,26,5,813.214988425926
"4350","U6V4ceZZpos",37,50,1,"2011-04-29T08:07:04-06:00","2009-01-29T01:54:09.000Z","2010-12-09T20:44:33.000Z",25,1,150,950,3,4,1,5,5,0.1,4,0.1,"FilmTeaser",61,216,1,705502,26,5,820.217303240741
"4351","U6V4ceZZpos",37,50,2,"2011-05-06T08:12:05-06:00","2009-01-29T01:54:09.000Z","2010-12-09T20:44:33.000Z",25,1,150,951,3,4,1,5,5,0.1,4,0.1,"FilmTeaser",61,216,1,711724,26,5,827.220787037037
"4352","u9iIFbUX8kw",40,83,0,"2011-01-24T20:49:17-06:00","2010-10-13T16:12:43.000Z","2010-10-13T16:20:48.000Z",43,1,134,93,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"TrailersComingSoon",76,47,1360,14456,25,4,103.233726851852
"4353","u9iIFbUX8kw",40,83,1,"2011-01-31T20:57:21-06:00","2010-10-13T16:12:43.000Z","2010-10-13T16:20:48.000Z",43,1,134,99,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"TrailersComingSoon",79,47,1369,14777,25,4,110.239328703704
"4354","u9iIFbUX8kw",40,83,2,"2011-02-07T21:02:03-06:00","2010-10-13T16:12:43.000Z","2010-10-13T16:20:48.000Z",43,1,134,107,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"TrailersComingSoon",80,47,1374,15062,25,4,117.242592592593
"4355","UA7S9V6n6bc",33,38,0,"2010-12-30T20:02:18-06:00","2010-11-24T12:01:34.000Z","2010-12-31T01:12:58.000Z",3,1,137,25949,20,22,1,5,5,10,22,0.1,"LionsgateFilmsUK",2445,202,29,5104675,27.1078534031414,2,36.3338425925926
"4356","UA7S9V6n6bc",33,38,1,"2011-01-06T20:05:11-06:00","2010-11-24T12:01:34.000Z","2011-01-03T18:09:08.000Z",3,1,137,38595,27,26,1,5,5,16,26,0.1,"LionsgateFilmsUK",2470,203,29,5160620,27.1078534031414,2,43.3358449074074
"4357","UA7S9V6n6bc",33,38,2,"2011-01-13T20:08:20-06:00","2010-11-24T12:01:34.000Z","2011-01-12T16:37:52.000Z",3,1,137,41291,30,26,1,5,5,16,26,0.1,"LionsgateFilmsUK",2492,203,29,5224251,27.1078534031414,2,50.3380324074074
"4358","Ubz9SiSY6cY",23,65,0,"2011-04-21T08:05:57-06:00","2008-11-28T18:53:41.000Z","2010-11-13T09:18:19.000Z",2,1,291,200,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"tushar9898",27,58,29,268739,20,1,873.508518518518
"4359","Ubz9SiSY6cY",23,65,1,"2011-04-28T08:09:45-06:00","2008-11-28T18:53:41.000Z","2010-11-13T09:18:19.000Z",2,1,291,202,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"tushar9898",27,58,29,271802,20,1,880.511157407407
"4360","Ubz9SiSY6cY",23,65,2,"2011-05-05T08:19:34-06:00","2008-11-28T18:53:41.000Z","2010-11-13T09:18:19.000Z",2,1,291,202,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"tushar9898",28,58,29,274690,20,1,887.517974537037
"4361","UCC0X7FViZI",45,27,0,"2011-04-21T08:01:14-06:00","2009-12-12T03:51:24.000Z","2011-04-08T18:41:12.000Z",9,1,352,15696,58,34,1,5,5,8,34,0.1,"Yesidth",19,71,2,68656,41,2,495.131828703704
"4362","UCC0X7FViZI",45,27,1,"2011-04-28T08:04:53-06:00","2009-12-12T03:51:24.000Z","2011-04-27T02:50:57.000Z",9,1,352,16044,61,36,1,5,5,8,36,0.1,"Yesidth",19,71,2,70877,41,2,502.134363425926
"4363","UCC0X7FViZI",45,27,2,"2011-05-05T08:07:53-06:00","2009-12-12T03:51:24.000Z","2011-04-30T14:32:30.000Z",9,1,352,16359,61,37,1,5,5,8,37,0.1,"Yesidth",21,71,2,73141,42,2,509.136446759259
"4364","ucEZ00ILHvc",25,84,0,"2011-04-21T08:05:57-06:00","2009-03-10T13:15:41.000Z","2011-03-07T23:02:09.000Z",4,1,332,8036,14,2,1,5,5,2,2,0.1,"mukarammateen",0.1,40,0.1,13019,19,1,771.743240740741
"4365","ucEZ00ILHvc",25,84,1,"2011-04-28T08:14:53-06:00","2009-03-10T13:15:41.000Z","2011-03-07T23:02:09.000Z",4,1,332,8126,14,2,1,5,5,2,2,0.1,"mukarammateen",0.1,40,0.1,13141,19,1,778.749444444444
"4366","ucEZ00ILHvc",25,84,2,"2011-05-05T08:23:02-06:00","2009-03-10T13:15:41.000Z","2011-04-30T12:10:24.000Z",4,1,332,8266,14,3,1,5,5,2,3,0.1,"mukarammateen",0.1,40,0.1,13306,19,1,785.755104166667
"4367","UcK8CRfBy58",31,20,0,"2010-11-15T08:54:43-06:00","2010-06-15T20:45:07.000Z","2010-09-30T23:10:30.000Z",20,1,53,9758,18,53,1,5,4.3962264,64,44.9999998,8.0000002,"TheFPSCenter",2833,119,1166,101433,16,2,152.548333333333
"4368","UcK8CRfBy58",31,20,1,"2010-11-22T09:17:10-06:00","2010-06-15T20:45:07.000Z","2010-09-30T23:10:30.000Z",20,1,53,9791,18,53,1,5,4.3962264,64,44.9999998,8.0000002,"TheFPSCenter",2852,121,1172,102640,16,2,159.563923611111
"4369","UcK8CRfBy58",31,20,2,"2010-12-13T22:29:38-06:00","2010-06-15T20:45:07.000Z","2010-09-30T23:10:30.000Z",20,1,53,9843,18,53,1,5,4.3962264,64,44.9999998,8.0000002,"TheFPSCenter",2846,128,1183,106047,16,2,181.114247685185
"4370","uDEgLyvXed8",22,57,0,"2011-03-06T20:03:17-06:00","2011-02-27T00:25:45.000Z","2011-02-27T00:43:26.000Z",5,1,204,8,0.1,1,1,5,5,0.1,1,0.1,"mhasan8211",6,22,0.1,24091,27,3,7.81773148148148
